time,backscatter,seawater_scattering_coefficient,obs,lon,lat,depth,particulate
2021-03-10 06:15:02.324319232,0.0013684934683232779,0.0006350877873940002,3294663,-125.3896636,44.52894899,89.08180675029892,0.0007334056809292777
2021-03-10 06:15:03.452718080,0.00129388841745901,0.0006351091734649271,3294664,-125.3896636,44.52894899,89.210316956735,0.0006587792439940829
2021-03-10 06:15:04.581133312,0.0012938881194163086,0.0006351190584916896,3294665,-125.3896636,44.52894899,89.3126856230475,0.000658769060924619
2021-03-10 06:15:05.709514752,0.0012043626555213241,0.0006351249166751074,3294666,-125.3896636,44.52894899,89.39024044409598,0.0005692377388462167
2021-03-10 06:15:06.837904384,0.0011894415241277385,0.0006351332143540714,3294667,-125.3896636,44.52894899,89.45624228942128,0.0005543083097736671
2021-03-10 06:15:07.966256128,0.0013088081562036018,0.0006351470650485094,3294668,-125.3896636,44.52894899,89.52078589586077,0.0006736610911550924
2021-03-10 06:15:09.094679040,0.001293886876124112,0.0006351602941152651,3294669,-125.3896636,44.52894899,89.60202030048903,0.0006587265820088469
2021-03-10 06:15:10.223020544,0.0012491239719619096,0.0006351689349624127,3294670,-125.3896636,44.52894899,89.70708358450479,0.0006139550369994969
2021-03-10 06:15:11.351418368,0.0014729369680708266,0.0006351762997255319,3294671,-125.3896636,44.52894899,89.8284472766586,0.0008377606683452947
2021-03-10 06:15:12.479844352,0.001174519151749824,0.0006351826711127535,3294672,-125.3896636,44.52894899,89.95889303767734,0.0005393364806370706
2021-03-10 06:15:13.608226816,0.0012640441504591152,0.0006351922415005045,3294673,-125.3896636,44.52894899,90.09384167166584,0.0006288519089586107
2021-03-10 06:15:14.736620544,0.001234202024006406,0.0006352043151244448,3294674,-125.3896636,44.52894899,90.22402538173056,0.0005989977088819613
2021-03-10 06:15:15.865021952,0.0012789643773385756,0.0006352139433695955,3294675,-125.3896636,44.52894899,90.33631887581517,0.0006437504339689801
2021-03-10 06:15:16.993409536,0.0013834103265528486,0.0006352212155163349,3294676,-125.3896636,44.52894899,90.42996505529045,0.0007481891110365138
2021-03-10 06:15:18.121776128,0.0012043595820722508,0.000635226852156902,3294677,-125.3896636,44.52894899,90.51341725673967,0.0005691327299153487
2021-03-10 06:15:19.250150912,0.0012192803068608554,0.0006352320401331968,3294678,-125.3896636,44.52894899,90.59262424211222,0.0005840482667276586
2021-03-10 06:15:20.378566656,0.0012789636314061487,0.0006352386833211931,3294679,-125.3896636,44.52894899,90.67323194215415,0.0006437249480849555
2021-03-10 06:15:21.506988032,0.0011595963864617382,0.0006352451593180882,3294680,-125.3896636,44.52894899,90.76392213458462,0.00052435122714365
2021-03-10 06:15:22.635405312,0.001234200614060811,0.0006352510780543283,3294681,-125.3896636,44.52894899,90.8727396760359,0.0005989495360064828
2021-03-10 06:15:23.763811840,0.0016221433554846133,0.0006352567183229631,3294682,-125.3896636,44.52894899,90.99945407571268,0.00098688663716165
2021-03-10 06:15:24.892204032,0.0011446750385198914,0.0006352606391402232,3294683,-125.3896636,44.52894899,91.13548641036805,0.0005094143993796683
2021-03-10 06:15:26.020579328,0.0012043584296202092,0.0006352650749324524,3294684,-125.3896636,44.52894899,91.27451051734091,0.0005690933546877568
2021-03-10 06:15:27.148960256,0.001264041847219052,0.0006352686318619257,3294685,-125.3896636,44.52894899,91.4057308488467,0.0006287732153571262
2021-03-10 06:15:28.277386240,0.0014430923247159121,0.0006352718501316853,3294686,-125.3896636,44.52894899,91.52196432212676,0.0008078204745842268
2021-03-10 06:15:29.405786112,0.0012341998594003144,0.0006352761074852664,3294687,-125.3896636,44.52894899,91.6201055232844,0.000598923751915048
2021-03-10 06:15:30.534160384,0.0012640414610427977,0.0006352814399682565,3294688,-125.3896636,44.52894899,91.70041284812065,0.0006287600210745412
2021-03-10 06:15:31.662523392,0.001189436909610271,0.0006352862616472082,3294689,-125.3896636,44.52894899,91.77309514200053,0.0005541506479630629
2021-03-10 06:15:32.790927872,0.0014430917462290417,0.0006352910365038717,3294690,-125.3896636,44.52894899,91.84974080367633,0.00080780070972517
2021-03-10 06:15:33.919290880,0.0012341992898347713,0.0006352949979684564,3294691,-125.3896636,44.52894899,91.93877165144092,0.0005989042918663149
2021-03-10 06:15:35.047707648,0.0012938826608296194,0.0006353001005883015,3294692,-125.3896636,44.52894899,92.039276932801,0.000658582560241318
2021-03-10 06:15:36.176142336,0.0014132494403911908,0.0006353090597012164,3294693,-125.3896636,44.52894899,92.15046381477367,0.0007779403806899744
